,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
38,CSCO,,858877,,,2017,,49247000000,18287000000,30960000000,0.6286677361057527,6296000000,1814000000,9619000000,11433000000,303000000,18032000000,36319000000,1005000000.0,676000000,2150000000,15746000000,0.31973521229719576,12660000000,0.2570714967409182,-337000000,12920000000,0.26235100615265905,2181000000,10739000000,0.2180640445103255,2.13,2.11,5053000000,5088000000,,,Communication Equipment,,7631000000.0,58125000000.0,65756000000.0,10002000000.0,1217000000.0,1627000000.0,78719000000.0,3506000000.0,26625000000.0,2501000000.0,29126000000.0,0.0,4299000000.0,6002000000.0,42933000000.0,0.0,121652000000.0,1056000000.0,4160000000.0,517000000.0,10155000000.0,9540000000.0,24911000000.0,24483000000.0,6317000000.0,0.0,2356000000.0,33156000000.0,0.0,0.0,58067000000.0,0.0,44516000000.0,19396000000.0,-326000000.0,0.0,63586000000.0,63586000000.0,121652000000.0,0.0,121652000000.0,0.0,28643000000.0,21012000000.0,-194000000,1458000000,-128000000,-404000000,-65000000,818000000,-455000000,13570000000,-1146000000,-2789000000,-47016000000,42984000000,-150000000,-8117000000,-3863000000,1127000000,-4466000000,-4750000000,7253000000,-4699000000,0,754000000,7631000000,6877000000,13570000000,-1146000000,12424000000,2.509573483073318,2.509573483073318,3.2402733058805615,14.859273628335973,4.866785255460026,12.843990622561172,11.759302836750186,11.759302836750186,6.695551065095566,3.2402733058805615,0.029766802576922526,11.468673916848724,2.509573483073318,,,,,0.5226876664584224,0.9132041644387129,0.4773205537105843,17.625739644970412,0.6286677361057527,0.2570714967409182,16.888937816500487,0.08827639496268043,,0.0165,0.0234,,,Technology
39,CSCO,,858877,,,2016,,49161000000,19480000000,29681000000,0.6037509407863957,6207000000,2040000000,9821000000,11861000000,359000000,18427000000,37907000000,769000000.0,566000000,2442000000,14209000000,0.2890299220927158,10770000000,0.2190760969060841,-256000000,11201000000,0.22784320904782246,2220000000,8981000000,0.1826854620532536,1.76,1.75,5104000000,5146000000,,,Communication Equipment,,6877000000.0,53539000000.0,60416000000.0,10119000000.0,1627000000.0,4405000000.0,76283000000.0,3332000000.0,24469000000.0,2376000000.0,26845000000.0,897000000.0,1648000000.0,4476000000.0,37198000000.0,0.0,113481000000.0,1104000000.0,3897000000.0,62000000.0,9824000000.0,8798000000.0,23623000000.0,21457000000.0,5359000000.0,0.0,3335000000.0,30151000000.0,0.0,0.0,53774000000.0,0.0,43592000000.0,16045000000.0,61000000.0,0.0,59698000000.0,59698000000.0,113481000000.0,0.0,113481000000.0,54436000000.0,25354000000.0,18477000000.0,-23000000,1440000000,-36000000,-413000000,87000000,1335000000,-252000000,12552000000,-1227000000,-326000000,-44197000000,35818000000,-156000000,-10088000000,-508000000,2016000000,-4826000000,-4086000000,5091000000,-2313000000,0,151000000,6877000000,6726000000,12552000000,-1227000000,11325000000,2.1536695124124763,2.1536695124124763,2.615279643457212,14.31575131410756,4.998576512455516,11.352738415187638,10.242970247928618,10.242970247928618,6.51574769994694,2.615279643457212,0.03178041180831627,10.348846685340277,2.1536695124124763,,,,,0.5260616314625356,0.9007671948809005,0.47385906010697826,18.431095406360424,0.6037509407863957,0.2190760969060841,15.04405507722202,0.07914100157735657,,0.0084,0.0153,,,Technology
40,CSCO,,858877,,,2015,,47142000000,19373000000,27769000000,0.5890501039412838,6294000000,1934000000,9503000000,11437000000,275000000,18006000000,37379000000,691000000.0,564000000,2432000000,12711000000,0.2696321751304569,9345000000,0.198230876925035,-175000000,9715000000,0.20607950447583895,1862000000,7853000000,0.1665818166390904,1.5,1.49,5234000000,5281000000,,,Communication Equipment,,6726000000.0,45348000000.0,52074000000.0,9835000000.0,1591000000.0,4139000000.0,67114000000.0,3252000000.0,24239000000.0,3280000000.0,27519000000.0,899000000.0,1700000000.0,4650000000.0,38020000000.0,0.0,105134000000.0,1032000000.0,508000000.0,159000000.0,9478000000.0,8791000000.0,19809000000.0,20401000000.0,4664000000.0,0.0,3599000000.0,28664000000.0,0.0,0.0,48473000000.0,0.0,41884000000.0,14093000000.0,677000000.0,0.0,56654000000.0,56654000000.0,105134000000.0,0.0,105134000000.0,46247000000.0,20909000000.0,14183000000.0,-678000000,1348000000,1715000000,340000000,-23000000,808000000,-338000000,12332000000,-1275000000,-2989000000,-36701000000,34066000000,256000000,-6643000000,-3276000000,1907000000,-9843000000,-3758000000,8082000000,-6888000000,0,-1199000000,6726000000,7925000000,12332000000,-1275000000,11057000000,2.28191838506019,2.28191838506019,2.74234873758432,16.462473473475104,5.063587540279269,11.692123015935607,10.483279612974377,10.483279612974377,7.683662043888773,2.74234873758432,0.029068732147508,11.28650807860908,2.28191838506019,,,,,0.5388741986417334,0.8555971334768948,0.46105921966252594,16.0,0.5890501039412838,0.198230876925035,13.861333709888093,0.07469515095021592,,0.0063,0.0132,,,Technology
41,CSCO,,858877,,,2014,,48607000000,19167000000,29440000000,0.60567407986504,5942000000,2264000000,9538000000,11802000000,395000000,18139000000,37306000000,654000000.0,583000000,2351000000,14161000000,0.2913366387557348,11196000000,0.23033719423128357,-145000000,11227000000,0.23097496245396754,1244000000,9983000000,0.2053819408727138,1.87,1.86,5329000000,5380000000,,,Communication Equipment,,7925000000.0,42685000000.0,50610000000.0,9310000000.0,1476000000.0,3928000000.0,65521000000.0,3322000000.0,21919000000.0,3403000000.0,25322000000.0,833000000.0,1539000000.0,4654000000.0,35670000000.0,0.0,101191000000.0,1029000000.0,3283000000.0,192000000.0,9262000000.0,8618000000.0,22192000000.0,12928000000.0,4161000000.0,0.0,2782000000.0,19871000000.0,0.0,0.0,42063000000.0,0.0,42297000000.0,16215000000.0,608000000.0,0.0,59120000000.0,59120000000.0,101191000000.0,0.0,101191000000.0,43518000000.0,16211000000.0,8286000000.0,-37000000,1120000000,-484000000,-1001000000,164000000,689000000,-39000000,12894000000,-1160000000,-6766000000,-36833000000,32917000000,74000000,-11768000000,-16000000,3338000000,-3103000000,-3310000000,91000000,-3000000000,0,-1874000000,7925000000,9799000000,12894000000,-1160000000,11734000000,2.148005234558525,2.148005234558525,2.612588093630547,12.72063202114595,5.112759019669717,10.822402374901994,9.848772255863192,9.848772255863192,6.044965939066057,2.612588093630547,0.02606503023338797,9.55272010925076,2.148005234558525,,,,,0.5842416815724718,0.7114851150202977,0.4156792600132423,18.13550600343053,0.60567407986504,0.23033719423128357,16.88599458728011,0.09865501872696189,,0.002,0.0089,,,Technology
42,CVX,,93410,,,2018,,158902000000,113997000000,44905000000,0.28259556204453057,0,0,0,3838000000,26621000000,30459000000,144456000000,0.0,748000000,19419000000,40706000000,0.2561704698493411,14446000000,0.09091137934072573,6129000000,20575000000,0.12948232243772892,5715000000,14824000000,0.0932902040251224,7.81,7.74,1897623000,1914107000,,,Oil & Gas Integrated,,9342000000.0,1003000000.0,10345000000.0,15050000000.0,5704000000.0,2922000000.0,34021000000.0,169207000000.0,4518000000.0,0.0,4518000000.0,35546000000.0,0.0,10571000000.0,219842000000.0,0.0,253863000000.0,13953000000.0,5726000000.0,2565000000.0,0.0,4927000000.0,27171000000.0,28733000000.0,19742000000.0,15921000000.0,6654000000.0,71050000000.0,0.0,0.0,98221000000.0,0.0,1832000000.0,180987000000.0,-3784000000.0,-24481000000.0,154554000000.0,154554000000.0,252775000000.0,0.0,252775000000.0,36549000000.0,34459000000.0,25117000000.0,1050000000,0,-718000000,0,-494000000,418000000,-3957000000,30618000000,0,392000000,-1001000000,0,-11681000000,-12290000000,-10877000000,0,-604000000,-8502000000,6284000000,-13699000000,-91000000,4538000000,10481000000,5943000000,30618000000,-13792000000,16826000000,1.3875433778162214,1.3875433778162214,1.3495763377113459,14.466431409539146,10.55827242524917,12.74517884315989,7.004062290646297,7.004062290646297,-4.9525226358765835,1.3495763377113459,0.03964553493037138,5.885308780401128,1.3875433778162214,,,205395737580.0,0.27776427703523693,0.6088086881506954,0.6355125069554978,0.3869055356629363,27.50668449197861,0.28259556204453057,0.09091137934072573,9.591469648148868,0.05839370053926724,1.018181668145751,0.0151,0.022,8.421924440157355,7.21426195348389,Energy
43,CVX,,93410,,,2017,,134674000000,95114000000,39560000000,0.2937463801476157,0,0,0,4448000000,32632000000,37080000000,132194000000,0.0,307000000,19349000000,28803000000,0.21387201687036844,2480000000,0.018414838795907152,6741000000,9221000000,0.06846904376494349,-48000000,9195000000,0.06827598497111544,4.88,4.85,1882834000,1897633000,,,Oil & Gas Integrated,,4813000000.0,9000000.0,4822000000.0,15353000000.0,5585000000.0,2800000000.0,28560000000.0,177712000000.0,4531000000.0,0.0,4531000000.0,32497000000.0,0.0,10506000000.0,225246000000.0,0.0,253806000000.0,14565000000.0,5192000000.0,2713000000.0,0.0,5267000000.0,27737000000.0,33571000000.0,21106000000.0,14652000000.0,7421000000.0,76750000000.0,0.0,94000000.0,104487000000.0,0.0,1832000000.0,174106000000.0,-3829000000.0,-23985000000.0,148124000000.0,148124000000.0,252611000000.0,0.0,252611000000.0,32506000000.0,38763000000.0,33950000000.0,-3203000000,0,476000000,0,875000000,-567000000,-5302000000,20515000000,0,0,-35000000,7000000,-8173000000,-8201000000,-11452000000,1117000000,0,-8132000000,3913000000,-14554000000,65000000,-2175000000,4813000000,6988000000,20515000000,-13404000000,7111000000,1.5918237977750778,1.5918237977750778,1.7508005125089892,25.642991649987557,8.771836123233244,33.15810831410991,11.493410100981507,11.493410100981507,-8.71035477905695,1.7508005125089892,0.03448870959736337,9.364903246940791,1.5918237977750778,,,,,0.5836111045444158,0.7054022305635819,0.4116805749273067,30.035830618892508,0.2937463801476157,0.018414838795907152,6.2076368448057035,0.03622845795607669,,0.025699999999999997,0.0326,,,Energy
44,CVX,,93410,,,2016,,110215000000,78778000000,31437000000,0.28523340743093045,0,0,0,4684000000,32969000000,37653000000,116431000000,0.0,201000000,19457000000,17432000000,0.15816358934809235,-6216000000,-0.05639885677993014,4056000000,-2160000000,-0.019598058340516263,-1729000000,-497000000,-0.00450936805335027,-0.27,-0.27,1872789000,1872789000,,,Oil & Gas Integrated,,6988000000.0,13000000.0,7001000000.0,14092000000.0,5419000000.0,3107000000.0,29619000000.0,182186000000.0,4581000000.0,0.0,4581000000.0,30250000000.0,0.0,13442000000.0,230459000000.0,0.0,260078000000.0,13986000000.0,10840000000.0,2077000000.0,0.0,4882000000.0,31785000000.0,35286000000.0,21553000000.0,17516000000.0,7216000000.0,81571000000.0,0.0,93000000.0,113356000000.0,0.0,1832000000.0,173046000000.0,-4083000000.0,-25239000000.0,145556000000.0,145556000000.0,258912000000.0,0.0,258912000000.0,30263000000.0,46126000000.0,39138000000.0,-3835000000,0,-550000000,0,533000000,104000000,-1729000000,12846000000,0,0,-9000000,523000000,-17366000000,-16852000000,-1584000000,650000000,0,-8032000000,8991000000,25000000,-53000000,-4034000000,6988000000,11022000000,12846000000,-18109000000,-5263000000,1.438726438059326,1.438726438059326,1.9000613838240104,-421.35868293393014,7.8211041725801875,-39.790094132274994,16.301982361681713,16.301982361681713,142.36260264354178,1.9000613838240104,0.03835441501344991,14.258447993240207,1.438726438059326,,,,,0.5596628703696583,0.7787793014372475,0.43585385922684733,-10.746268656716419,0.28523340743093045,-0.05639885677993014,-0.3414493390859875,-0.0019109651719868654,,0.0165,0.21650000000000003,,,Energy
45,CVX,,93410,,,2015,,129925000000,90788000000,39137000000,0.30122763132576486,0,0,0,4443000000,38404000000,42847000000,133635000000,0.0,0,21037000000,25756000000,0.19823744467962287,-3710000000,-0.028554935539734462,8552000000,4842000000,0.03726765441600924,132000000,4587000000,0.03530498364441024,2.46,2.45,1867941000,1874971000,,,Oil & Gas Integrated,,11022000000.0,310000000.0,11332000000.0,12860000000.0,6334000000.0,4821000000.0,35347000000.0,188396000000.0,4588000000.0,0.0,4588000000.0,27110000000.0,0.0,10662000000.0,230756000000.0,0.0,266103000000.0,13516000000.0,4928000000.0,3187000000.0,0.0,4833000000.0,26464000000.0,33664000000.0,23465000000.0,20689000000.0,7935000000.0,85753000000.0,0.0,80000000.0,112217000000.0,0.0,1832000000.0,181578000000.0,-4531000000.0,-26163000000.0,152716000000.0,152716000000.0,264933000000.0,0.0,264933000000.0,27420000000.0,38592000000.0,27570000000.0,-1861000000,0,-1979000000,0,-5769000000,-34000000,-2328000000,19456000000,0,0,-6000000,180000000,-23982000000,-23808000000,-367000000,211000000,0,-7992000000,10963000000,2815000000,-226000000,-1763000000,11022000000,12785000000,19456000000,-29504000000,-10048000000,1.0576551278944526,1.0576551278944526,1.243185380115676,35.21274482483741,10.10303265940902,-16.074926404411745,8.301853439120539,8.301853439120539,-11.866377373417214,1.243185380115676,0.049479676957451195,7.3416237191927785,1.0576551278944526,,,,,0.5738980770603864,0.7348084025249483,0.4217051292168822,inf,0.30122763132576486,-0.028554935539734462,3.0036145525026847,0.017237686159118838,,0.0084,0.0153,,,Energy
46,CVX,,93410,,,2014,,200494000000,136464000000,64030000000,0.3193611778906102,0,0,0,4494000000,39810000000,44304000000,180768000000,0.0,0,16793000000,47926000000,0.2390395722565264,19726000000,0.09838698414915159,11476000000,31202000000,0.15562560475625206,11892000000,19241000000,0.09596795914092192,10.21,10.14,1883633000,1897897000,,,Oil & Gas Integrated,,12785000000.0,430000000.0,13215000000.0,16736000000.0,6505000000.0,5776000000.0,42232000000.0,183173000000.0,4593000000.0,0.0,4593000000.0,26912000000.0,0.0,9116000000.0,223794000000.0,0.0,266026000000.0,19000000000.0,3790000000.0,3808000000.0,0.0,5328000000.0,31926000000.0,24028000000.0,23549000000.0,21920000000.0,8412000000.0,77909000000.0,0.0,68000000.0,109835000000.0,0.0,1832000000.0,184987000000.0,-5099000000.0,-26692000000.0,155028000000.0,155028000000.0,264863000000.0,0.0,264863000000.0,27342000000.0,27818000000.0,15033000000.0,1572000000,0,-540000000,0,-3737000000,254000000,-5591000000,31475000000,0,0,-686000000,331000000,-29538000000,-29893000000,-43000000,0,-4412000000,-7928000000,7384000000,-4999000000,-43000000,-3460000000,12785000000,16245000000,31475000000,-35407000000,-3932000000,1.2457677918159327,1.2457677918159327,0.9632651811507597,10.037362363164098,11.979804015296367,-49.11721496176002,6.135945646692309,6.135945646692309,-3.410915926432235,0.9632651811507597,0.04105030599835942,4.343402103860961,1.2457677918159327,,,,,0.5827550690534008,0.7084849188533684,0.4128731778096878,inf,0.3193611778906102,0.09838698414915159,12.41130634466032,0.07232751685925436,,0.0063,0.0132,,,Energy
47,CVX,,93410,,,2013,,220156000000,148882000000,71274000000,0.3237431639382983,0,0,0,4510000000,39551000000,44061000000,192943000000,0.0,0,14186000000,49917000000,0.22673467904576755,27213000000,0.1236078053743709,8692000000,35905000000,0.16308890059775796,14308000000,21423000000,0.09730827231599411,11.18,11.09,1917018000,1932393000,,,Oil & Gas Integrated,,16245000000.0,271000000.0,16516000000.0,21622000000.0,6380000000.0,5732000000.0,50250000000.0,164829000000.0,4639000000.0,0.0,4639000000.0,25502000000.0,0.0,8533000000.0,203503000000.0,0.0,253753000000.0,22815000000.0,374000000.0,4427000000.0,0.0,5402000000.0,33018000000.0,20057000000.0,22982000000.0,21301000000.0,5968000000.0,70308000000.0,0.0,97000000.0,103326000000.0,0.0,1832000000.0,173677000000.0,-3819000000.0,-22577000000.0,149113000000.0,149113000000.0,252439000000.0,0.0,252439000000.0,25773000000.0,20431000000.0,4186000000.0,1876000000,0,-1331000000,0,160000000,-138000000,-1152000000,35002000000,0,0,-2108000000,3027000000,-36528000000,-35609000000,-132000000,0,-4494000000,-7474000000,8279000000,-3821000000,-266000000,-4694000000,16245000000,20939000000,35002000000,-37985000000,-2983000000,1.4970977725432673,1.4970977725432673,1.0139934417287932,10.420423850872623,10.18203681435575,-74.836319194517,6.377828128599629,6.377828128599629,-3.6038499169677314,1.0139934417287932,0.0334801520338249,4.556017792680734,1.4970977725432673,,,,,0.5876304910680858,0.6929375708355409,0.4071912450296154,inf,0.3237431639382983,0.1236078053743709,14.366956603381329,0.08442461763998849,,0.002,0.0089,,,Energy
48,DIS,,1744489,,,2018,,59434000000,32726000000,26708000000,0.4493724130968806,0,0,0,8860000000,3011000000,11871000000,44597000000,108000000.0,682000000,3011000000,17954000000,0.30208298280445534,14837000000,0.24963825419793384,-108000000,14729000000,0.24782111249453176,1663000000,12598000000,0.21196621462462564,8.4,8.36,1499000000,1507000000,,,Entertainment,,4150000000.0,0.0,4150000000.0,9334000000.0,1392000000.0,1949000000.0,16825000000.0,29540000000.0,31269000000.0,6812000000.0,38081000000.0,2899000000.0,0.0,11253000000.0,81773000000.0,0.0,98598000000.0,6503000000.0,3790000000.0,0.0,4591000000.0,2976000000.0,17860000000.0,17084000000.0,0.0,3109000000.0,6590000000.0,26783000000.0,0.0,0.0,44643000000.0,0.0,36779000000.0,82679000000.0,-3097000000.0,-67588000000.0,48773000000.0,48773000000.0,93416000000.0,0.0,93416000000.0,0.0,20874000000.0,16724000000.0,-1573000000,393000000,-1360000000,0,235000000,592000000,758000000,14295000000,-4465000000,-1581000000,0,0,710000000,-5336000000,-1871000000,0,-3577000000,-2515000000,-880000000,-8843000000,-25000000,91000000,4155000000,4064000000,14295000000,-4465000000,9830000000,3.4469461492851083,3.4469461492851083,2.828648661356843,13.344809060095459,6.367473751874866,17.102533523813083,11.760608921936523,11.760608921936523,-6.929807426557504,2.828648661356843,0.014959739159818844,10.357609802705515,3.4469461492851083,114.76,117.53,167764500000.0,0.1129065109647634,0.49466520619079496,0.9153220019272958,0.45277794681433703,21.43841642228739,0.4493724130968806,0.24963825419793384,25.829864884259734,0.12777135438852716,0.9362994398362554,0.0151,0.022,7.745847135190327,6.890881500226201,Communication Services
49,DIS,,1744489,,,2017,,55137000000,30306000000,24831000000,0.45035094401218784,0,0,0,8176000000,2782000000,10958000000,41264000000,122000000.0,507000000,2782000000,16691000000,0.30271868255436457,13873000000,0.25160962692928523,-85000000,13788000000,0.2500680124054628,4422000000,8980000000,0.16286704028148066,5.73,5.69,1568000000,1578000000,,,Entertainment,,4017000000.0,0.0,4017000000.0,8633000000.0,1373000000.0,1866000000.0,15889000000.0,28406000000.0,31426000000.0,6995000000.0,38421000000.0,3202000000.0,0.0,9871000000.0,79900000000.0,0.0,95789000000.0,6490000000.0,6172000000.0,0.0,4568000000.0,2365000000.0,19595000000.0,19119000000.0,0.0,4480000000.0,6443000000.0,30042000000.0,0.0,0.0,49637000000.0,0.0,36248000000.0,72606000000.0,-3528000000.0,-64011000000.0,41315000000.0,41315000000.0,90952000000.0,0.0,90952000000.0,0.0,25291000000.0,21274000000.0,334000000,364000000,-1185000000,0,-368000000,208000000,682000000,12343000000,-3623000000,-417000000,0,0,-71000000,-4111000000,-2364000000,0,-9368000000,-2445000000,5218000000,-8959000000,31000000,-696000000,4064000000,4760000000,12343000000,-3623000000,8720000000,3.7208452515551254,3.7208452515551254,2.788086431398154,17.118788593318488,6.386771690026642,17.629211188990826,12.454567088066112,12.454567088066112,-9.37229766561571,2.788086431398154,0.015904847088789767,10.484735580133005,3.7208452515551254,,,,,0.4313125724248087,1.2014280527653394,0.5181910240215474,26.954635108481263,0.45035094401218784,0.25160962692928523,21.735447174149826,0.093747716334861,,0.025699999999999997,0.0326,,,Communication Services
50,DIS,,1744489,,,2016,,55632000000,29993000000,25639000000,0.4608678458441185,0,0,0,8754000000,2527000000,11281000000,41274000000,94000000.0,354000000,2527000000,17350000000,0.31187086568881217,14358000000,0.2580888697152718,510000000,14868000000,0.2672562553925798,5078000000,9391000000,0.1688057233247052,5.76,5.73,1629000000,1639000000,,,Entertainment,,4610000000.0,0.0,4610000000.0,9065000000.0,1390000000.0,1901000000.0,16966000000.0,27349000000.0,27810000000.0,6949000000.0,34759000000.0,4280000000.0,0.0,8679000000.0,75067000000.0,0.0,92033000000.0,6860000000.0,3687000000.0,0.0,4025000000.0,2270000000.0,16842000000.0,16483000000.0,0.0,3679000000.0,7706000000.0,27868000000.0,0.0,0.0,44710000000.0,0.0,35859000000.0,66088000000.0,-3979000000.0,-54703000000.0,43265000000.0,43265000000.0,87975000000.0,0.0,87975000000.0,0.0,20170000000.0,15560000000.0,1214000000,393000000,-1003000000,0,40000000,-598000000,292000000,13213000000,-4773000000,-805000000,0,0,-180000000,-5758000000,-2205000000,0,-7499000000,-2313000000,5026000000,-6991000000,-123000000,341000000,4610000000,4269000000,13213000000,-4773000000,8440000000,3.4430188805379034,3.4430188805379034,2.677635387303573,15.86223105808459,6.137010479867623,17.812054509921367,11.339997858288093,11.339997858288093,-8.900911417062531,2.677635387303573,0.015527427869246064,9.534203283870676,3.4430188805379034,,,,,0.4701031151869438,1.0333988212180747,0.4858040050851325,41.73446327683616,0.4608678458441185,0.2580888697152718,21.70576678608575,0.10203948583660209,,0.0165,0.0234,,,Communication Services
51,DIS,,1744489,,,2015,,52465000000,28364000000,24101000000,0.45937291527685126,0,0,0,8523000000,2354000000,10877000000,39241000000,148000000.0,265000000,2354000000,16017000000,0.30528924044601163,13224000000,0.25205375011912706,644000000,13868000000,0.26432860001906033,5016000000,8382000000,0.1597636519584485,4.95,4.9,1694000000,1709000000,,,Entertainment,,4269000000.0,0.0,4269000000.0,8019000000.0,1571000000.0,2899000000.0,16758000000.0,25179000000.0,27826000000.0,7172000000.0,34998000000.0,2643000000.0,0.0,8604000000.0,71424000000.0,0.0,88182000000.0,5504000000.0,4563000000.0,0.0,3927000000.0,2340000000.0,16334000000.0,12773000000.0,0.0,4051000000.0,6369000000.0,23193000000.0,0.0,0.0,39527000000.0,0.0,35122000000.0,59028000000.0,-2421000000.0,-47204000000.0,44525000000.0,44525000000.0,84052000000.0,0.0,84052000000.0,0.0,17336000000.0,13067000000.0,-102000000,410000000,-793000000,0,-49000000,354000000,188000000,10909000000,-4265000000,166000000,0,0,-146000000,-4245000000,-2221000000,0,-6095000000,-3063000000,5865000000,-5514000000,-302000000,848000000,4269000000,3421000000,10909000000,-4265000000,6644000000,4.360947294782211,4.360947294782211,3.7009659449190497,23.16525629923383,6.542586357401172,27.271232907328365,17.0550002898707,17.0550002898707,-13.652116485558674,3.7009659449190497,0.01577474075614235,13.059309238148462,4.360947294782211,,,,,0.5049216393368261,0.8877484559236384,0.44824340568369964,51.77358490566038,0.45937291527685126,0.25205375011912706,18.825379000561483,0.09505341226100565,,0.0084,0.0153,,,Communication Services
52,DIS,,1744489,,,2014,,48813000000,26420000000,22393000000,0.45875074263003707,0,0,0,8565000000,2288000000,10853000000,37273000000,317000000.0,294000000,2288000000,14325000000,0.29346690430827854,11540000000,0.2364124311146621,706000000,12246000000,0.25087579128510845,4242000000,7501000000,0.15366808022453035,4.31,4.26,1740000000,1759000000,,,Entertainment,,3421000000.0,0.0,3421000000.0,7822000000.0,1574000000.0,2359000000.0,15176000000.0,23332000000.0,27881000000.0,7434000000.0,35315000000.0,2696000000.0,0.0,7667000000.0,69010000000.0,0.0,84186000000.0,5371000000.0,2164000000.0,0.0,3533000000.0,2224000000.0,13292000000.0,12676000000.0,0.0,4098000000.0,5942000000.0,22716000000.0,0.0,0.0,36008000000.0,0.0,34301000000.0,53734000000.0,-1968000000.0,-41109000000.0,44958000000.0,44958000000.0,80966000000.0,0.0,80966000000.0,0.0,14840000000.0,11419000000.0,517000000,408000000,-1236000000,0,536000000,-96000000,-201000000,9780000000,-3311000000,-7000000,0,0,-27000000,-3345000000,-1648000000,0,-6527000000,-1508000000,2973000000,-6710000000,-235000000,-510000000,3421000000,3931000000,9780000000,-3311000000,6469000000,3.377115528806138,3.377115528806138,3.1104082917269245,20.241082514873533,6.240475581692662,23.470143753913487,15.524372182419873,15.524372182419873,-12.131536241634821,3.1104082917269245,0.009932268257099978,11.650653908057278,3.377115528806138,,,,,0.5340317867578932,0.8009253080653054,0.42771957332573113,40.574829931972786,0.45875074263003707,0.2364124311146621,16.684461052537923,0.08910032546979307,,0.0063,0.0132,,,Communication Services
